切片编号,资料编号,切片序号,文件标题,发布机构,采集来源机构,发布日期,文号,适用地区,市场主题,来源类型,权威等级,有效状态,时间权重等级,检索权重,切片类型,章节标题,正文片段,字符数,原文链接,本地文本路径,向量入库状态
CHUNK-AUTO-20260424-2ABE953CDD-0036-4ABA8581,AUTO-20260424-2ABE953CDD,36,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第二十九条,"第二十九条
市场注册信息变更审查通过的发电企业、电力用户、新型储能企业、分布式电源、电动汽车充电设施经营主体原则上无需公示，信息变更手续直接生效。",73,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0037-AFBE1BCC,AUTO-20260424-2ABE953CDD,37,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十一条,"第三十条
经营主体市场注册信息发生变化未按规定时间进行变更，并造成不良影响或经济损失的，由经营主体承担相应责任。
第三十一条
经营主体在市场注册信息变更期间可正常参与市场交易。",88,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0038-23D125E5,AUTO-20260424-2ABE953CDD,38,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,正文,第三十二条,"第五章 市场注销
第三十二条
经营主体退出电力市场交易，分为申请注销和自动注销。售电公司市场注销条件和流程按照《售电公司管理办法》规定执行，虚拟电厂（含负荷聚合商）初期参照《售电公司管理办法》执行。",99,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0039-50DE3F18,AUTO-20260424-2ABE953CDD,39,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,（一）经营主体宣告破产，或虽未破产但被地方政府主管部门关停或主动拆除，不再发电或者用电；,"第三十三条
经营主体有下列正当理由之一的，可申请注销：
（一）经营主体宣告破产，或虽未破产但被地方政府主管部门关停或主动拆除，不再发电或者用电；",72,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0040-D283DA3A,AUTO-20260424-2ABE953CDD,40,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,正文,（三）因电网网架调整，导致经营主体的发用电物理属性无法满足所在地区的电力市场进入条件；,"（二）因国家政策、电力市场规则发生重大调整，导致原有经营主体非自身原因无法继续参加市场的情况；
（三）因电网网架调整，导致经营主体的发用电物理属性无法满足所在地区的电力市场进入条件；",91,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0041-3C6153D8,AUTO-20260424-2ABE953CDD,41,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,正文,第三十四条,"（四）经营主体所有机组关停退役的；
（五）经营主体全部电量不再属于工商业用电性质的。
第三十四条
经营主体申请注销，应当符合正当理由，向首次注册的电力交易机构提出市场注销申请。",88,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0042-60D8CC2B,AUTO-20260424-2ABE953CDD,42,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十五条,"第三十五条
经营主体申请注销按照申请、声明、审查、公示、生效的流程办理。经营主体应提交注销申请、合同处理完毕声明以及相关支撑材料。",65,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0043-F1F541D0,AUTO-20260424-2ABE953CDD,43,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十六条,"第三十六条
电力交易机构收到经营主体提交的注销申请和注销材料后，在5个工作日内进行审查。对于注销材料不符合要求的，应予以一次性告知。",66,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0044-88A48C67,AUTO-20260424-2ABE953CDD,44,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十七条,"第三十七条
电力交易机构每年开展经营主体持续满足注册条件核验，必要时组织对经营主体进行现场核验，发现符合正当理由退出电力市场交易或工商营业执照注销、吊销且未申请市场注销的，予以自动注销处理，并报国家能源局派出机构和地方政府主管部门备案。售电公司持续满足注册条件核验按照《售电公司管理办法》规定执行，虚拟电厂（含负荷聚合商）初期参照《售电公司管理办法》执行。",178,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0045-B394CBC8,AUTO-20260424-2ABE953CDD,45,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十八条,"第三十八条
经营主体自动注销由电力交易机构发起，按照公示、生效的流程办理。售电公司退出电力市场交易条件和流程按照《售电公司管理办法》规定执行，虚拟电厂（含负荷聚合商）初期参照《售电公司管理办法》执行。",100,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0046-498FFF80,AUTO-20260424-2ABE953CDD,46,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第三十九条,"第三十九条
对于即将市场注销的经营主体，其所有已签订但未履行的市场交易合同，原则上通过自主协商等方式在下一个合同履行月之前的10个工作日内完成处理。因市场交易合同各方造成的损失由退市的经营主体承担，或自行通过司法程序解决。",111,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0047-42CEF340,AUTO-20260424-2ABE953CDD,47,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第四十条,"第四十条
电力交易机构应通过电力交易平台，将经营主体市场注销信息向社会公示，公示期为10个工作日，公示期满无异议，在电力交易平台中予以注销，保留其历史信息5年。",80,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0048-598A735B,AUTO-20260424-2ABE953CDD,48,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,第四十二条,"第四十一条
已市场注销的经营主体再次参与电力市场交易，应在电力交易机构重新办理市场注册。
第六章 异议处理
第四十二条
任何单位或个人对于经营主体电力市场注册存在异议，可通过异议反馈渠道向电力交易机构实名反映，需提供包括但不限于异议内容、有效联系方式等信息。异议反馈应提供相关证明材料，不得捏造事实、虚假举证。",155,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0049-3765F221,AUTO-20260424-2ABE953CDD,49,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,条款,（一）如因公示材料疏漏缺失、人员等变更而产生异议，经营主体可以补充材料申请再公示；,"第四十三条
对于公示期间存在异议的经营主体，电力交易机构应根据调查情况分类处理。
（一）如因公示材料疏漏缺失、人员等变更而产生异议，经营主体可以补充材料申请再公示；",82,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
CHUNK-AUTO-20260424-2ABE953CDD-0050-9839B89B,AUTO-20260424-2ABE953CDD,50,国家能源局关于印发《电力市场注册基本规则》的通知,国家能源局,国家能源局,2024-09-13,国能发监管规〔2024〕76号,全国,电力市场;中长期;现货;辅助服务,官方政策,A,现行有效,40,90,正文,（二）如因材料造假发生异议，经营主体自接到电力交易机构关于异议的告知之日起，5个工作日内无法做出合理解释，电力交易机构终止其市场注册业务公示，将情况报送首次注册,（二）如因材料造假发生异议，经营主体自接到电力交易机构关于异议的告知之日起，5个工作日内无法做出合理解释，电力交易机构终止其市场注册业务公示，将情况报送首次注册地国家能源局派出机构和地方政府主管部门；,100,https://zfxxgk.nea.gov.cn/2024-09/13/c_1212399683.htm,03_处理后文本\2024-09-13_全国_国家能源局_国家能源局关于印发《电力市场注册基本规则》的通知.txt,待入库
